0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.1,10.0,0.0,9.1,9.1,70.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
30.0,9.1,9.1,0.0,9.1,45.5,10.0,0.0
0.0,20.0,18.2,18.2,11.1,10.0,11.1,11.1
70.0,88.9,70.0,77.8,55.6,25.0,70.0,100.0
20.0,20.0,11.1,20.0,10.0,40.0,20.0,20.0
100.0,100.0,90.0,100.0,91.7,100.0,100.0,100.0
90.0,90.0,100.0,90.0,100.0,90.9,90.0,90.9
10.0,18.2,0.0,20.0,11.1,10.0,10.0,0.0
9.1,0.0,20.0,0.0,36.4,11.1,20.0,18.2
88.9,90.0,81.8,0.0,100.0,100.0,100.0,87.5
100.0,100.0,100.0,66.7,66.7,88.9,100.0,90.9
60.0,66.7,66.7,55.6,44.4,63.6,60.0,55.6
80.0,66.7,80.0,77.8,66.7,70.0,63.6,80.0
25.0,11.1,0.0,20.0,20.0,18.2,11.1,10.0
60.0,72.7,63.6,88.9,22.2,50.0,50.0,50.0
54.5,40.0,45.5,11.1,55.6,45.5,33.3,50.0
77.8,77.8,44.4,70.0,55.6,77.8,70.0,70.0
100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,90.9,100.0
100.0,100.0,100.0,70.0,100.0,72.7,100.0,100.0
100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
